drone_id,application,drone_size,drone_model,manufacturer,propeller_count,max_carry_weight,actual_carry_weight,payload_type,payload_description,altitude,flight_duration,distance_flown,operator_id,flight_date,battery_remaining,gps_accuracy,wind_speed,obstacles_encountered,flight_status,regulatory_approval_id,notes,overweight_flag,weight_ratio,risk_score
D348,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.4,Camera,Zoom lens,84,19.0,5.2,OP007,2025-09-18,95,1.2,2.3,No,Completed,REG-2025-ABC-789,,0,0.4,1.0616279069767443
D349,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,19.2,Liquid Tank,Fungicide,30,32.0,10.8,OP003,2025-09-19,42,3.3,7.5,Yes,Completed,REG-2025-DEF-901,,0,0.96,1.4644256518675123
D350,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,5.5,Camera,High-res,103,39.0,13.8,OP002,2025-09-20,65,2.4,5.6,Yes,Completed,REG-2025-GHI-234,,0,0.6875,1.2007751937984497
D351,Package Delivery,Small,SwiftWing,DeliveryNow,4,2.0,1.2,Package,Small package,73,16.0,6.5,OP011,2025-09-21,90,1.4,2.9,No,Completed,REG-2025-JKL-567,,0,0.6,1.0390919158361018
D352,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.8,Camera,Wide angle,89,20.0,5.8,OP004,2025-09-22,93,1.1,2.1,No,Completed,REG-2025-MNO-890,,0,0.8,1.1418816067653277
D353,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,17.1,Liquid Tank,Insecticide,34,34.0,10.1,OP003,2025-09-23,47,3.1,7.2,Yes,Completed,REG-2025-OPQ-123,,0,0.8550000000000001,1.410720180045011
D354,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,4.6,Sensor,Vibration,107,40.0,12.5,OP002,2025-09-24,68,2.2,5.3,Yes,Completed,REG-2025-RST-456,,0,0.575,1.185398167723749
D355,Package Delivery,Medium,FlyHigh 300,AeroCorp,4,5.0,2.6,Package,Fragile goods,71,25.0,7.2,OP015,2025-09-25,86,1.8,3.5,No,Completed,REG-2025-UVW-789,,0,0.52,0.9668733850129199
D356,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.3,Camera,Telephoto,81,17.0,5.3,OP007,2025-09-26,98,1.3,2.4,No,Completed,REG-2025-XYZ-012,,0,0.3,0.9752772808586762
D357,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,18.8,Liquid Tank,Herbicide,26,32.0,9.2,OP003,2025-09-27,41,3.4,7.7,Yes,Completed,REG-2025-ABC-345,,0,0.9400000000000001,1.4810168718650252
D358,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,5.3,Camera,Zoom,104,42.0,13.9,OP002,2025-09-28,62,2.5,5.7,Yes,Completed,REG-2025-DEF-678,,0,0.6625,1.2218604651162792
D359,Package Delivery,Small,SwiftWing,DeliveryNow,4,2.0,1.4,Package,Gift,70,19.0,6.1,OP011,2025-09-29,94,1.5,2.8,No,Completed,REG-2025-GHI-901,,0,0.7,0.9437209302325581
D360,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.5,Camera,Standard lens,87,20.0,5.7,OP004,2025-09-30,95,1.1,2.2,No,Completed,REG-2025-JKL-234,,0,0.5,1.1296335447498238
D361,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,17.6,Liquid Tank,Fungicide,33,33.0,10.5,OP003,2025-10-01,46,3.3,7.3,Yes,Completed,REG-2025-MNO-567,,0,0.8800000000000001,1.4089217758985202
D362,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,4.9,Sensor,Acoustic,109,38.0,12.2,OP002,2025-10-02,69,2.1,5.4,Yes,Completed,REG-2025-OPQ-890,,0,0.6125,1.2047951273532669
D363,Package Delivery,Medium,FlyHigh 300,AeroCorp,4,5.0,2.1,Package,Electronics,66,23.0,7.5,OP015,2025-10-03,89,1.7,3.1,No,Completed,REG-2025-RST-123,,0,0.42000000000000004,0.9385453716370269
D364,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.7,Camera,Wide lens,82,18.0,5.9,OP007,2025-10-04,97,1.2,2.5,No,Completed,REG-2025-UVW-456,,0,0.7,1.0571317829457365
D365,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,18.2,Liquid Tank,Insecticide,28,35.0,9.8,OP003,2025-10-05,43,3.5,7.6,Yes,Completed,REG-2025-XYZ-789,,0,0.9099999999999999,1.444861572535991
D366,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,5.5,Camera,Thermal,103,41.0,13.1,OP002,2025-10-06,64,2.4,5.2,Yes,Completed,REG-2025-ABC-012,,0,0.6875,1.1797674418604651
D367,Package Delivery,Small,SwiftWing,DeliveryNow,4,2.0,1.3,Package,Clothing,73,19.0,6.1,OP011,2025-10-07,92,1.4,2.7,No,Completed,REG-2025-DEF-345,,0,0.65,1.0035880398671098
D368,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.6,Camera,Zoom,85,20.0,5.5,OP004,2025-10-08,96,1.3,2.3,No,Completed,REG-2025-GHI-678,,0,0.6,0.98752534287418
D369,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,19.1,Liquid Tank,Herbicide,31,33.0,9.5,OP003,2025-10-09,40,3.3,7.9,Yes,Completed,REG-2025-JKL-901,,0,0.9550000000000001,1.5154334038054966
D370,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,4.7,Sensor,Gas,106,39.0,12.8,OP002,2025-10-10,67,2.2,5.5,Yes,Completed,REG-2025-MNO-234,,0,0.5875,1.2109020436927413
D371,Package Delivery,Medium,FlyHigh 300,AeroCorp,4,5.0,2.2,Package,Documents,69,24.0,7.9,OP015,2025-10-11,87,1.8,3.4,No,Completed,REG-2025-OPQ-567,,0,0.44000000000000006,0.9491214470284237
D372,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.4,Camera,ND filter,88,17.0,5.2,OP007,2025-10-12,99,1.1,2.1,No,Completed,REG-2025-RST-890,,0,0.4,1.0818816067653276
D373,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,17.8,Liquid Tank,Fungicide,34,34.0,10.2,OP003,2025-10-13,45,3.4,7.7,Yes,Completed,REG-2025-UVW-123,,0,0.89,1.4410168718650251
D374,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,5.1,Camera,Visual,104,40.0,13.5,OP002,2025-10-14,63,2.3,5.1,Yes,Completed,REG-2025-XYZ-456,,0,0.6375,1.2001314459049546
D375,Package Delivery,Small,SwiftWing,DeliveryNow,4,2.0,1.5,Package,Electronics,71,18.0,6.3,OP011,2025-10-15,90,1.5,2.8,No,Completed,REG-2025-ABC-789,,0,0.75,0.983720930232558
D376,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.7,Camera,Wide angle,83,19.0,5.6,OP004,2025-10-16,93,1.2,2.4,No,Completed,REG-2025-DEF-901,,0,0.7,1.0893798449612404
D377,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,18.5,Liquid Tank,Insecticide,29,32.0,9.9,OP003,2025-10-17,44,3.2,7.5,Yes,Completed,REG-2025-GHI-234,,0,0.925,1.4538953488372095
D378,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,4.6,Sensor,Temperature,107,42.0,12.8,OP002,2025-10-18,66,2.4,5.3,Yes,Completed,REG-2025-JKL-567,,0,0.575,1.1675193798449612
D379,Package Delivery,Medium,FlyHigh 300,AeroCorp,4,5.0,2.4,Package,Small items,72,25.0,7.1,OP015,2025-10-19,86,1.9,3.2,No,Completed,REG-2025-MNO-890,,0,0.48,0.9143778049775602
D380,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.2,Camera,Telephoto,89,21.0,6.5,OP007,2025-10-20,97,1.3,2.5,No,Completed,REG-2025-OPQ-123,,0,0.2,0.9930292188431722
D381,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,17.2,Liquid Tank,Herbicide,32,31.0,10.5,OP003,2025-10-21,41,3.1,7.4,Yes,Completed,REG-2025-RST-456,,0,0.86,1.4862240560140034
D382,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,5.1,Camera,Infrared,104,38.0,13.2,OP002,2025-10-22,69,2.2,5.1,Yes,Completed,REG-2025-UVW-789,,0,0.6375,1.1598942917547568
D383,Package Delivery,Small,SwiftWing,DeliveryNow,4,2.0,1.1,Package,Documents,70,17.0,5.8,OP011,2025-10-23,93,1.6,2.8,No,Completed,REG-2025-XYZ-012,,0,0.55,0.9120542635658915
D384,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.5,Camera,Standard,83,20.0,5.9,OP004,2025-10-24,95,1.1,2.3,No,Completed,REG-2025-ABC-345,,0,0.5,1.13738548273432
D385,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,18.9,Liquid Tank,Fungicide,27,35.0,9.8,OP003,2025-10-25,44,3.5,7.7,Yes,Completed,REG-2025-DEF-678,,0,0.945,1.4426135105204874
D386,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,4.8,Sensor,Pressure,108,41.0,12.5,OP002,2025-10-26,67,2.3,5.4,Yes,Completed,REG-2025-GHI-901,,0,0.6,1.183387259858443
D387,Package Delivery,Medium,FlyHigh 300,AeroCorp,4,5.0,2.7,Package,Consumer goods,68,22.0,7.1,OP015,2025-10-27,88,1.7,3.5,No,Completed,REG-2025-JKL-234,,0,0.54,0.9795531235750115
D388,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.3,Camera,Zoom lens,81,19.0,5.2,OP007,2025-10-28,96,1.2,2.1,No,Completed,REG-2025-MNO-567,,0,0.3,1.036124031007752
D389,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,19.3,Liquid Tank,Insecticide,30,32.0,10.8,OP003,2025-10-29,42,3.3,7.6,Yes,Completed,REG-2025-OPQ-890,,0,0.9650000000000001,1.4721775898520082
D390,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,5.6,Camera,High-res,105,39.0,13.8,OP002,2025-10-30,65,2.4,5.2,Yes,Completed,REG-2025-RST-123,,0,0.7,1.169767441860465
D391,Package Delivery,Small,SwiftWing,DeliveryNow,4,2.0,1.4,Package,Small package,72,16.0,6.2,OP011,2025-10-31,91,1.4,2.9,No,Completed,REG-2025-UVW-456,,0,0.7,1.0290919158361018
D392,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.9,Camera,Wide angle,86,20.0,5.5,OP004,2025-11-01,94,1.1,2.3,No,Completed,REG-2025-XYZ-789,,0,0.9,1.14738548273432
D393,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,17.5,Liquid Tank,Herbicide,33,34.0,10.1,OP003,2025-11-02,47,3.1,7.1,Yes,Completed,REG-2025-ABC-012,,0,0.875,1.402968242060515
D394,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,4.7,Sensor,Vibration,109,40.0,12.5,OP002,2025-11-03,68,2.2,5.5,Yes,Completed,REG-2025-DEF-345,,0,0.5875,1.2009020436927413
D395,Package Delivery,Medium,FlyHigh 300,AeroCorp,4,5.0,2.3,Package,Fragile goods,70,25.0,7.9,OP015,2025-11-04,83,1.8,3.4,No,Completed,REG-2025-GHI-678,,0,0.45999999999999996,0.9891214470284238
D396,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.2,Camera,Telephoto,84,17.0,5.3,OP007,2025-11-05,97,1.3,2.2,No,Completed,REG-2025-JKL-901,,0,0.2,0.9697734048896839
D397,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,18.1,Liquid Tank,Fungicide,29,32.0,9.2,OP003,2025-11-06,40,3.4,7.8,Yes,Completed,REG-2025-MNO-234,,0,0.905,1.498768809849521
D398,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,5.4,Camera,Zoom,106,42.0,13.9,OP002,2025-11-07,62,2.5,5.7,Yes,Completed,REG-2025-OPQ-567,,0,0.675,1.2218604651162792
D399,Package Delivery,Small,SwiftWing,DeliveryNow,4,2.0,1.5,Package,Gift,71,19.0,6.5,OP011,2025-11-08,92,1.5,2.9,No,Completed,REG-2025-RST-890,,0,0.75,0.9714728682170541
D400,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.6,Camera,Standard lens,85,20.0,5.7,OP004,2025-11-09,94,1.1,2.1,No,Completed,REG-2025-UVW-123,,0,0.6,1.1318816067653277
D401,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,17.8,Liquid Tank,Insecticide,32,33.0,10.5,OP003,2025-11-10,45,3.3,7.3,Yes,Completed,REG-2025-XYZ-456,,0,0.89,1.41892177589852
D402,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,4.9,Sensor,Acoustic,108,38.0,12.2,OP002,2025-11-11,69,2.1,5.4,Yes,Completed,REG-2025-ABC-789,,0,0.6125,1.2047951273532669
D403,Package Delivery,Medium,FlyHigh 300,AeroCorp,4,5.0,2.6,Package,Electronics,67,23.0,7.2,OP015,2025-11-12,84,1.8,3.2,No,Completed,REG-2025-DEF-901,,0,0.52,0.9636175710594316
D404,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.3,Camera,Wide lens,89,18.0,5.9,OP007,2025-11-13,97,1.2,2.4,No,Completed,REG-2025-GHI-234,,0,0.3,1.0493798449612404
D405,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,19.1,Liquid Tank,Herbicide,30,32.0,10.8,OP003,2025-11-14,42,3.3,7.5,Yes,Completed,REG-2025-JKL-567,,0,0.9550000000000001,1.4644256518675123
D406,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,5.5,Camera,High-res,103,39.0,13.8,OP002,2025-11-15,65,2.4,5.6,Yes,Completed,REG-2025-MNO-890,,0,0.6875,1.2007751937984497
D407,Package Delivery,Small,SwiftWing,DeliveryNow,4,2.0,1.2,Package,Small package,73,16.0,6.5,OP011,2025-11-16,90,1.4,2.9,No,Completed,REG-2025-OPQ-123,,0,0.6,1.0390919158361018
D408,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.8,Camera,Wide angle,86,20.0,5.8,OP004,2025-11-17,93,1.1,2.1,No,Completed,REG-2025-RST-456,,0,0.8,1.1418816067653277
D409,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,17.1,Liquid Tank,Fungicide,34,34.0,10.1,OP003,2025-11-18,47,3.1,7.2,Yes,Completed,REG-2025-UVW-789,,0,0.8550000000000001,1.410720180045011
D410,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,4.6,Sensor,Vibration,107,40.0,12.5,OP002,2025-11-19,68,2.2,5.3,Yes,Completed,REG-2025-XYZ-012,,0,0.575,1.185398167723749
D411,Package Delivery,Medium,FlyHigh 300,AeroCorp,4,5.0,2.3,Package,Fragile goods,70,25.0,7.9,OP015,2025-11-20,83,1.8,3.4,No,Completed,REG-2025-ABC-345,,0,0.45999999999999996,0.9891214470284238
D412,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.2,Camera,Telephoto,84,17.0,5.3,OP007,2025-11-21,97,1.3,2.2,No,Completed,REG-2025-DEF-678,,0,0.2,0.9697734048896839
D413,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,18.8,Liquid Tank,Insecticide,29,32.0,9.2,OP003,2025-11-22,40,3.4,7.8,Yes,Completed,REG-2025-GHI-901,,0,0.9400000000000001,1.498768809849521
D414,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,5.4,Camera,Zoom,106,42.0,13.9,OP002,2025-11-23,62,2.5,5.7,Yes,Completed,REG-2025-JKL-234,,0,0.675,1.2218604651162792
D415,Package Delivery,Small,SwiftWing,DeliveryNow,4,2.0,1.5,Package,Gift,71,19.0,6.5,OP011,2025-11-24,92,1.5,2.9,No,Completed,REG-2025-MNO-567,,0,0.75,0.9714728682170541
D416,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.6,Camera,Standard lens,85,20.0,5.7,OP004,2025-11-25,94,1.1,2.1,No,Completed,REG-2025-OPQ-890,,0,0.6,1.1318816067653277
D417,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,17.8,Liquid Tank,Herbicide,32,33.0,10.5,OP003,2025-11-26,45,3.3,7.3,Yes,Completed,REG-2025-RST-123,,0,0.89,1.41892177589852
D418,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,4.9,Sensor,Acoustic,108,38.0,12.2,OP002,2025-11-27,69,2.1,5.4,Yes,Completed,REG-2025-UVW-456,,0,0.6125,1.2047951273532669
D419,Package Delivery,Medium,FlyHigh 300,AeroCorp,4,5.0,2.6,Package,Electronics,67,23.0,7.2,OP015,2025-11-28,84,1.8,3.2,No,Completed,REG-2025-XYZ-789,,0,0.52,0.9636175710594316
D420,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.3,Camera,Wide lens,89,18.0,5.9,OP007,2025-11-29,97,1.2,2.4,No,Completed,REG-2025-ABC-012,,0,0.3,1.0493798449612404
D421,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,19.1,Liquid Tank,Fungicide,31,35.0,9.8,OP003,2025-11-30,40,3.5,7.9,Yes,Completed,REG-2025-DEF-345,,0,0.9550000000000001,1.4981173864894792
D422,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,5.5,Camera,Thermal,102,41.0,13.5,OP002,2025-12-01,63,2.3,5.1,Yes,Completed,REG-2025-GHI-678,,0,0.6875,1.2001314459049546
D423,Package Delivery,Small,SwiftWing,DeliveryNow,4,2.0,1.2,Package,Clothing,72,19.0,6.3,OP011,2025-12-02,91,1.4,2.8,No,Completed,REG-2025-JKL-901,,0,0.6,1.0213399778516057
D424,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.6,Camera,Zoom,85,20.0,5.9,OP004,2025-12-03,94,1.3,2.5,No,Completed,REG-2025-MNO-234,,0,0.6,1.0230292188431722
D425,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,19.2,Liquid Tank,Insecticide,29,33.0,9.8,OP003,2025-12-04,43,3.3,7.6,Yes,Completed,REG-2025-OPQ-567,,0,0.96,1.4621775898520084
D426,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,4.8,Sensor,Gas,108,39.0,12.1,OP002,2025-12-05,69,2.2,5.1,Yes,Completed,REG-2025-RST-890,,0,0.6,1.1598942917547568
D427,Package Delivery,Medium,FlyHigh 300,AeroCorp,4,5.0,2.5,Package,Documents,68,24.0,7.1,OP015,2025-12-06,85,1.8,3.4,No,Completed,REG-2025-UVW-123,,0,0.5,0.9691214470284237
D428,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.3,Camera,ND filter,82,17.0,5.5,OP007,2025-12-07,97,1.1,2.2,No,Completed,REG-2025-XYZ-456,,0,0.3,1.1096335447498238
D429,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,17.9,Liquid Tank,Herbicide,32,34.0,10.5,OP003,2025-12-08,40,3.4,7.8,Yes,Completed,REG-2025-ABC-789,,0,0.8949999999999999,1.498768809849521
D430,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,5.4,Camera,Visual,105,40.0,13.2,OP002,2025-12-09,64,2.3,5.5,Yes,Completed,REG-2025-DEF-901,,0,0.675,1.221139197842939
D431,Package Delivery,Small,SwiftWing,DeliveryNow,4,2.0,1.1,Package,Electronics,70,18.0,6.1,OP011,2025-12-10,93,1.5,2.9,No,Completed,REG-2025-GHI-234,,0,0.55,0.9614728682170542
D432,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.7,Camera,Wide angle,87,19.0,5.7,OP004,2025-12-11,95,1.2,2.3,No,Completed,REG-2025-JKL-567,,0,0.7,1.0616279069767443
D433,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,18.8,Liquid Tank,Fungicide,28,32.0,9.5,OP003,2025-12-12,42,3.2,7.7,Yes,Completed,REG-2025-MNO-890,,0,0.9400000000000001,1.4893992248062013
D434,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,4.9,Sensor,Temperature,109,42.0,12.8,OP002,2025-12-13,70,2.4,5.2,Yes,Completed,REG-2025-OPQ-123,,0,0.6125,1.119767441860465
D435,Package Delivery,Medium,FlyHigh 300,AeroCorp,4,5.0,2.8,Package,Small items,69,25.0,7.5,OP015,2025-12-14,88,1.9,3.3,No,Completed,REG-2025-RST-456,,0,0.5599999999999999,0.9021297429620563
D436,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.5,Camera,Telephoto,83,21.0,6.2,OP007,2025-12-15,96,1.3,2.4,No,Completed,REG-2025-UVW-789,,0,0.5,0.9952772808586762
D437,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,17.5,Liquid Tank,Insecticide,33,31.0,10.2,OP003,2025-12-16,45,3.1,7.4,Yes,Completed,REG-2025-XYZ-012,,0,0.875,1.4462240560140034
D438,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,5.2,Camera,Infrared,106,38.0,13.1,OP002,2025-12-17,63,2.2,5.4,Yes,Completed,REG-2025-ABC-345,,0,0.65,1.2431501057082452
D439,Package Delivery,Small,SwiftWing,DeliveryNow,4,2.0,1.3,Package,Documents,71,17.0,5.9,OP011,2025-12-18,92,1.6,2.7,No,Completed,REG-2025-DEF-678,,0,0.65,0.9143023255813953
D440,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.6,Camera,Standard,86,20.0,5.8,OP004,2025-12-19,94,1.1,2.1,No,Completed,REG-2025-GHI-901,,0,0.6,1.1318816067653277
D441,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,18.1,Liquid Tank,Herbicide,27,35.0,9.9,OP003,2025-12-20,44,3.5,7.8,Yes,Completed,REG-2025-JKL-234,,0,0.905,1.4503654485049835
D442,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,4.7,Sensor,Pressure,110,41.0,12.5,OP002,2025-12-21,68,2.3,5.1,Yes,Completed,REG-2025-MNO-567,,0,0.5875,1.1501314459049545
D443,Package Delivery,Medium,FlyHigh 300,AeroCorp,4,5.0,2.9,Package,Consumer goods,67,22.0,7.3,OP015,2025-12-22,87,1.7,3.2,No,Completed,REG-2025-OPQ-890,,0,0.58,0.966297309621523
D444,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.4,Camera,Zoom lens,84,19.0,5.2,OP007,2025-12-23,95,1.2,2.3,No,Completed,REG-2025-RST-123,,0,0.4,1.0616279069767443
D445,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,19.5,Liquid Tank,Fungicide,30,32.0,10.8,OP003,2025-12-24,42,3.3,7.5,Yes,Completed,REG-2025-UVW-456,,0,0.975,1.4644256518675123
D446,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,5.5,Camera,High-res,103,39.0,13.8,OP002,2025-12-25,65,2.4,5.6,Yes,Completed,REG-2025-XYZ-789,,0,0.6875,1.2007751937984497
D447,Package Delivery,Small,SwiftWing,DeliveryNow,4,2.0,1.2,Package,Small package,73,16.0,6.5,OP011,2025-12-26,90,1.4,2.9,No,Completed,REG-2025-ABC-012,,0,0.6,1.0390919158361018
D448,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.8,Camera,Wide angle,89,20.0,5.8,OP004,2025-12-27,93,1.1,2.1,No,Completed,REG-2025-DEF-345,,0,0.8,1.1418816067653277
D449,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,17.1,Liquid Tank,Insecticide,34,34.0,10.1,OP003,2025-12-28,47,3.1,7.2,Yes,Completed,REG-2025-GHI-678,,0,0.8550000000000001,1.410720180045011
D450,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,4.6,Sensor,Vibration,107,40.0,12.5,OP002,2025-12-29,68,2.2,5.3,Yes,Completed,REG-2025-JKL-901,,0,0.575,1.185398167723749
D451,Package Delivery,Medium,FlyHigh 300,AeroCorp,4,5.0,2.6,Package,Fragile goods,71,25.0,7.2,OP015,2025-12-30,86,1.8,3.5,No,Completed,REG-2025-MNO-234,,0,0.52,0.9668733850129199
D452,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.3,Camera,Telephoto,81,17.0,5.3,OP007,2025-12-31,98,1.3,2.4,No,Completed,REG-2025-OPQ-567,,0,0.3,0.9752772808586762
D453,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,18.8,Liquid Tank,Herbicide,26,32.0,9.2,OP003,2026-01-01,41,3.4,7.7,Yes,Completed,REG-2025-RST-890,,0,0.9400000000000001,1.4810168718650252
D454,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,5.3,Camera,Zoom,104,42.0,13.9,OP002,2026-01-02,62,2.5,5.7,Yes,Completed,REG-2025-UVW-123,,0,0.6625,1.2218604651162792
D455,Package Delivery,Small,SwiftWing,DeliveryNow,4,2.0,1.4,Package,Gift,70,19.0,6.1,OP011,2026-01-03,94,1.5,2.8,No,Completed,REG-2025-XYZ-456,,0,0.7,0.9437209302325581
D456,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.5,Camera,Standard lens,87,20.0,5.7,OP004,2026-01-04,95,1.1,2.2,No,Completed,REG-2025-ABC-789,,0,0.5,1.1296335447498238
D457,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,17.6,Liquid Tank,Fungicide,33,33.0,10.5,OP003,2026-01-05,46,3.3,7.3,Yes,Completed,REG-2025-DEF-901,,0,0.8800000000000001,1.4089217758985202
D458,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,4.9,Sensor,Acoustic,109,38.0,12.2,OP002,2026-01-06,69,2.1,5.4,Yes,Completed,REG-2025-GHI-234,,0,0.6125,1.2047951273532669
D459,Package Delivery,Medium,FlyHigh 300,AeroCorp,4,5.0,2.1,Package,Electronics,66,23.0,7.5,OP015,2026-01-07,89,1.7,3.1,No,Completed,REG-2025-JKL-567,,0,0.42000000000000004,0.9385453716370269
D460,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.7,Camera,Wide lens,82,18.0,5.9,OP007,2026-01-08,97,1.2,2.5,No,Completed,REG-2025-MNO-890,,0,0.7,1.0571317829457365
D461,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,18.2,Liquid Tank,Insecticide,28,35.0,9.8,OP003,2026-01-09,43,3.5,7.6,Yes,Completed,REG-2025-OPQ-123,,0,0.9099999999999999,1.444861572535991
D462,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,5.5,Camera,Thermal,103,41.0,13.1,OP002,2026-01-10,64,2.4,5.2,Yes,Completed,REG-2025-RST-456,,0,0.6875,1.1797674418604651
D463,Package Delivery,Small,SwiftWing,DeliveryNow,4,2.0,1.3,Package,Clothing,73,19.0,6.1,OP011,2026-01-11,92,1.4,2.7,No,Completed,REG-2025-UVW-789,,0,0.65,1.0035880398671098
D464,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.6,Camera,Zoom,85,20.0,5.5,OP004,2026-01-12,96,1.3,2.3,No,Completed,REG-2025-XYZ-012,,0,0.6,0.98752534287418
