drone_id,application,drone_size,drone_model,manufacturer,propeller_count,max_carry_weight,actual_carry_weight,payload_type,payload_description,altitude,flight_duration,distance_flown,operator_id,flight_date,battery_remaining,gps_accuracy,wind_speed,obstacles_encountered,flight_status,regulatory_approval_id,notes,overweight_flag,weight_ratio,risk_score
D1624,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.5,Camera,Telephoto,83,55.492486004985395,6.2,OP004,2025-12-15,34,1.3,2.4,No,Landed Unexpectedly,REG-2026-UAV-1624,,0,0.5,2.066710865611937
D1625,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,18.2,Liquid Tank,Defoliant,28,35.0,11.2,OP014,2025-05-27,40,3.5,9.229602237508471,No,Aborted,REG-2026-UAV-1625,,0,0.9099999999999999,3.0870400888858525
D1626,Infrastructure Inspection,Medium,ViewMax 500,Inspecta X,4,8.0,5.5,Camera,Thermal imaging camera,109,37.0,11.8,OP012,2025-05-16,64,2.2,11.359288630908107,No,Landed Unexpectedly,REG-2026-UAV-1626,,0,0.6875,3.0174114418638998
D1627,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.7,Camera,Gimbal stabilizer,89,40.54558491938724,6.0,OP009,2025-05-30,29,1.1,2.4,No,Landed Unexpectedly,REG-2026-UAV-1627,,0,0.7,2.0756878939025643
D1628,Infrastructure Inspection,Medium,ViewMax 500,Inspecta X,4,8.0,5.3,Sensor,Magnetic particle inspection sensor,111,43.19970521333966,13.5,OP003,2025-04-30,34,2.1,5.4,Yes,Landed Unexpectedly,REG-2026-UAV-1628,,0,0.6625,3.009035112508776
D1629,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,19.3,Liquid Tank,Insecticide,30,60.69670938305432,10.8,OP007,2025-10-29,24,3.3,7.6,Yes,Landed Unexpectedly,REG-2026-UAV-1629,,0,0.9650000000000001,3.4527984985237543
D1630,Package Delivery,Small,SwiftWing,DeliveryNow,4,2.0,1.5,Package,Medicine,72,19.0,5.2,OP007,2025-04-21,96,1.4,8.185489062651047,Yes,Landed Unexpectedly,REG-2026-UAV-1630,,0,0.75,2.372618263309635
D1631,Package Delivery,Medium,FlyHigh 300,AeroCorp,4,5.0,6.474438550477196,Package,Consumer goods,67,22.0,7.3,OP015,2025-06-29,87,1.7,3.2,No,Aborted,REG-2026-UAV-1631,,1,1.2948877100954392,1.9725060683716233
D1632,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,5.5,Camera,High-res,103,54.13325636429025,13.8,OP011,2025-09-20,19,2.4,5.6,Yes,Aborted,REG-2026-UAV-1632,,0,0.6875,3.1709536355072117
D1633,Traffic Monitoring,Medium,TrafficEye,SecureTech,4,6.0,2.9,Camera,Vehicle speed detection camera,82,48.73765930217047,11.0,OP008,2025-05-27,26,1.8,4.0,No,Aborted,REG-2026-UAV-1633,,0,0.48333333333333334,2.432572121793696
D1634,Wildlife Monitoring,Small,NatureWatch,EnviroTech,4,1.5,0.7,Camera,Trail camera,108,52.0,17.0,OP010,2025-05-29,70,1.6,8.256234143674673,No,Aborted,REG-2026-UAV-1634,,0,0.4666666666666666,2.7795543152446784
D1635,Package Delivery,Small,SwiftWing,DeliveryNow,4,2.0,1.3,Package,Food delivery,70,42.221006127189106,4.3,OP015,2025-05-04,24,1.6,2.7,No,Landed Unexpectedly,REG-2026-UAV-1635,,0,0.65,2.0689835881283494
D1636,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,4.9,Sensor,Acoustic,109,53.08477278435916,12.2,OP004,2025-10-02,15,2.1,5.4,Yes,Landed Unexpectedly,REG-2026-UAV-1636,,0,0.6125,3.0087566166663136
D1637,Package Delivery,Small,SwiftWing,DeliveryNow,4,2.0,1.4,Package,Gift,70,19.0,6.1,OP003,2026-01-27,94,1.5,11.800698466747175,No,Aborted,REG-2026-UAV-1637,,0,0.7,2.607278899853675
D1638,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,17.2,Liquid Tank,Plant growth hormone,29,59.79249971133379,10.5,OP003,2025-04-17,23,3.4,7.6,No,Landed Unexpectedly,REG-2026-UAV-1638,,0,0.86,2.990364739069727
D1639,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.8,Camera,Wide angle,89,20.0,5.8,OP015,2025-07-04,93,1.1,10.564500804309747,No,Aborted,REG-2026-UAV-1639,,0,0.8,2.462584309668981
D1640,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,10.09383745617712,Sensor,Vibration,107,40.0,12.5,OP012,2025-12-29,68,2.2,5.3,Yes,Landed Unexpectedly,REG-2026-UAV-1640,,1,1.26172968202214,2.9262163828546504
D1641,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,18.2,Liquid Tank,Insecticide,28,35.0,9.8,OP005,2026-01-09,43,3.5,8.204798137608847,No,Landed Unexpectedly,REG-2026-UAV-1641,,0,0.9099999999999999,2.9164455191896166
D1642,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,18.2,Liquid Tank,Insecticide,28,35.0,9.8,OP011,2026-02-02,43,3.5,6.756316586148577,Yes,Landed Unexpectedly,REG-2026-UAV-1642,,0,0.9099999999999999,3.0226719890601768
D1643,Package Delivery,Small,SwiftWing,DeliveryNow,4,2.0,2.5309934542021364,Package,Electronics,71,18.0,6.3,OP015,2025-07-27,90,1.5,2.8,No,Landed Unexpectedly,REG-2026-UAV-1643,,1,1.2654967271010682,1.791954277927618
D1644,Package Delivery,Small,SwiftWing,DeliveryNow,4,2.0,1.4,Package,Small package,72,16.0,6.2,OP014,2025-08-12,91,1.4,11.246418563478882,No,Aborted,REG-2026-UAV-1644,,0,0.7,2.3925755386037157
D1645,Package Delivery,Small,SwiftWing,DeliveryNow,4,2.0,1.5,Package,Gift,71,19.0,6.5,OP001,2025-08-20,92,1.5,8.754395472211833,Yes,Landed Unexpectedly,REG-2026-UAV-1645,,0,0.75,2.6004434974532296
D1646,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,17.6,Liquid Tank,Herbicide,31,30.0,10.2,OP010,2025-05-03,44,3.3,7.245906808281985,Yes,Landed Unexpectedly,REG-2026-UAV-1646,,0,0.8800000000000001,3.0648612320325497
D1647,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,5.3,Camera,Zoom,104,42.0,13.9,OP003,2026-01-02,62,2.5,8.778964007288021,Yes,Aborted,REG-2026-UAV-1647,,0,0.6625,3.1963924947923488
D1648,Package Delivery,Medium,FlyHigh 300,AeroCorp,4,5.0,2.1,Package,Small appliances,65,21.0,6.8,OP014,2025-04-18,89,1.7,7.189221150466597,Yes,Aborted,REG-2026-UAV-1648,,0,0.42000000000000004,2.274607939554085
D1649,Bridge Inspection,Medium,ViewMax 500,Inspecta X,4,8.0,4.5,Camera,High-definition camera,90,38.0,12.0,OP006,2025-03-18,60,2.2,7.906967156795805,Yes,Aborted,REG-2026-UAV-1649,Routine bridge structure assessment,0,0.5625,2.883029790188754
D1650,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,1.238526920079041,Camera,Wide angle,86,20.0,5.8,OP003,2025-11-17,93,1.1,2.1,No,Landed Unexpectedly,REG-2026-UAV-1650,,1,1.238526920079041,1.7266069644583226
D1651,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,4.9,Sensor,Acoustic,108,38.0,12.2,OP005,2026-03-11,69,2.1,6.441888239774147,Yes,Aborted,REG-2026-UAV-1651,,0,0.6125,2.734833059070807
D1652,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,21.808099056429356,Liquid Tank,Pesticide,31,35.0,11.2,OP009,2025-06-07,41,3.5,7.9,Yes,Aborted,REG-2026-UAV-1652,,1,1.0904049528214679,3.320250885693109
D1653,Package Delivery,Small,SwiftWing,DeliveryNow,4,2.0,1.3,Package,Clothing,73,54.00455645937279,6.1,OP002,2025-07-19,23,1.4,2.7,No,Landed Unexpectedly,REG-2026-UAV-1653,,0,0.65,2.2226822432786615
D1654,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,1.18949518469566,Camera,Telephoto,81,17.0,5.3,OP011,2025-09-26,98,1.3,2.4,No,Landed Unexpectedly,REG-2026-UAV-1654,,1,1.18949518469566,1.5869821895785277
D1655,Surveillance,Medium,Watcher Pro,SecureTech,4,7.0,4.1,Sensor,Noise detection sensor,110,55.0,10.0,OP002,2025-04-05,58,2.3,7.97075955062849,No,Landed Unexpectedly,REG-2026-UAV-1655,,0,0.5857142857142856,2.5773306774029563
D1656,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,18.1,Liquid Tank,Herbicide,33,33.0,10.7,OP012,2026-09-22,42,3.4,6.9885081454027915,Yes,Aborted,REG-2026-UAV-1656,,0,0.905,3.127691396834274
D1657,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.7,Camera,Wide angle,87,19.0,5.7,OP006,2025-06-18,95,1.2,8.794204658785148,Yes,Landed Unexpectedly,REG-2026-UAV-1657,,0,0.7,2.522543638254927
D1658,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.4,Camera,ND filter,88,17.0,5.2,OP006,2025-10-12,99,1.1,7.5809388673108895,Yes,Aborted,REG-2026-UAV-1658,,0,0.4,2.1587887565081014
D1659,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,21.46703985987648,Liquid Tank,Insecticide,28,33.0,9.5,OP011,2025-08-30,42,3.2,7.6,Yes,Aborted,REG-2026-UAV-1659,,1,1.073351992993824,3.192043137468753
D1660,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,5.1,Camera,Visual,104,45.09416147819223,13.5,OP011,2025-07-26,25,2.3,5.1,Yes,Aborted,REG-2026-UAV-1660,,0,0.6375,3.075434882034572
D1661,Infrastructure Inspection,Medium,ViewMax 500,Inspecta X,4,8.0,5.5,Camera,Thermal imaging camera,109,37.0,11.8,OP008,2025-05-16,64,2.2,7.004982853296014,Yes,Landed Unexpectedly,REG-2026-UAV-1661,,0,0.6875,2.810126576240201
D1662,Warehouse Inventory,Small,StockChecker,InventoryAI,4,3.0,1.9,Weight Sensor,Precision weight scale,16,29.0,4.0,OP012,2025-05-10,73,0.9,10.387966829405787,No,Landed Unexpectedly,REG-2026-UAV-1662,,0,0.6333333333333333,2.4647713180816018
D1663,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,5.4,Camera,Zoom,106,42.0,13.9,OP013,2025-11-23,62,2.5,8.79269955865563,Yes,Aborted,REG-2026-UAV-1663,,0,0.675,3.1009070486730086
D1664,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.6,Camera,Zoom,85,62.42394826058836,5.5,OP011,2026-01-12,30,1.3,2.3,No,Aborted,REG-2026-UAV-1664,,0,0.6,2.092999419573817
D1665,Package Delivery,Medium,FlyHigh 300,AeroCorp,4,5.0,5.809503675400272,Package,Documents,70,25.0,7.8,OP014,2025-05-28,85,2.1,3.5,No,Landed Unexpectedly,REG-2026-UAV-1665,,1,1.1619007350800543,1.9258511961354299
D1666,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.4,Camera,Zoom lens,84,19.0,5.2,OP002,2026-01-16,95,1.2,6.581120096956684,Yes,Landed Unexpectedly,REG-2026-UAV-1666,,0,0.4,2.1123161729728244
D1667,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.3,Camera,Zoom lens,81,62.65358136914416,5.2,OP009,2026-02-25,27,1.2,2.1,No,Landed Unexpectedly,REG-2026-UAV-1667,,0,0.3,1.7832266652094917
D1668,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,18.1,Liquid Tank,Fungicide,29,52.67627759663603,9.2,OP015,2026-03-06,22,3.4,7.8,Yes,Landed Unexpectedly,REG-2026-UAV-1668,,0,0.905,3.3608952722537095
D1669,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,19.1,Liquid Tank,Herbicide,31,33.0,9.5,OP002,2026-02-06,40,3.3,7.666918008931906,No,Landed Unexpectedly,REG-2026-UAV-1669,,0,0.9550000000000001,2.892384333646371
D1670,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.6,Camera,Polarizing filter,89,22.0,6.2,OP013,2025-04-15,97,1.4,11.163176173504164,No,Landed Unexpectedly,REG-2026-UAV-1670,,0,0.6,2.498642484806811
D1671,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,19.1,Liquid Tank,Herbicide,31,51.00808545920872,9.5,OP001,2025-10-09,19,3.3,7.9,Yes,Landed Unexpectedly,REG-2026-UAV-1671,,0,0.9550000000000001,3.382779905241574
D1672,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,21.417320424946915,Liquid Tank,Fungicide,30,32.0,10.8,OP010,2025-09-19,42,3.3,7.5,Yes,Landed Unexpectedly,REG-2026-UAV-1672,,1,1.0708660212473458,3.2008997997256534
D1673,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,17.6,Liquid Tank,Fungicide,33,33.0,10.5,OP002,2026-01-05,46,3.3,11.518017677207677,No,Landed Unexpectedly,REG-2026-UAV-1673,,0,0.8800000000000001,3.276336602347572
D1674,Infrastructure Inspection,Medium,ViewMax 500,Inspecta X,4,8.0,5.3,Camera,Thermal imaging camera,110,64.7103997353019,12.1,OP012,2025-05-06,30,2.3,5.6,Yes,Landed Unexpectedly,REG-2026-UAV-1674,,0,0.6625,3.070490091462023
D1675,Package Delivery,Small,SwiftWing,DeliveryNow,4,2.0,1.5,Package,Gift,71,48.07527995965535,6.5,OP007,2025-11-24,27,1.5,2.9,No,Aborted,REG-2026-UAV-1675,,0,0.75,2.168792076002812
D1676,Traffic Monitoring,Medium,TrafficEye,SecureTech,4,6.0,7.769673686781783,Camera,License plate recognition camera,82,37.0,10.5,OP008,2025-05-22,76,1.7,4.3,No,Landed Unexpectedly,REG-2026-UAV-1676,,1,1.2949456144636304,2.1940519756216053
D1677,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,4.6,Sensor,Vibration,107,53.99389209095956,12.5,OP005,2026-01-22,19,2.2,5.3,Yes,Aborted,REG-2026-UAV-1677,,0,0.575,3.036488391868664
D1678,Package Delivery,Small,SwiftWing,DeliveryNow,4,2.0,1.5,Package,Gift,71,19.0,6.5,OP006,2025-08-20,92,1.5,8.517737678292054,Yes,Aborted,REG-2026-UAV-1678,,0,0.75,2.584604667293097
D1679,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,8.55881316928606,Camera,High-res,103,39.0,13.8,OP012,2025-07-02,65,2.4,5.6,Yes,Landed Unexpectedly,REG-2026-UAV-1679,,1,1.0698516461607575,2.8582355264483854
D1680,Package Delivery,Medium,FlyHigh 300,AeroCorp,4,5.0,2.5,Package,Documents,68,60.476587846541406,7.1,OP001,2025-12-06,23,1.8,3.4,No,Aborted,REG-2026-UAV-1680,,0,0.5,2.254396608667663
D1681,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,9.820485597246623,Camera,Zoom,106,42.0,13.9,OP015,2025-11-23,62,2.5,5.7,Yes,Landed Unexpectedly,REG-2026-UAV-1681,,1,1.227560699655828,2.9819848005772904
D1682,Infrastructure Inspection,Medium,ViewMax 500,Inspecta X,4,8.0,4.9,Sensor,Gas leak sensor,112,41.0,14.0,OP006,2025-05-10,68,2.3,9.855839494664073,No,Landed Unexpectedly,REG-2026-UAV-1682,,0,0.6125,2.8616228125751046
D1683,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,5.5,Camera,High-res,103,39.0,13.8,OP012,2025-09-20,65,2.4,7.607428190106249,Yes,Aborted,REG-2026-UAV-1683,,0,0.6875,2.9962754985770528
D1684,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.3,Camera,Wide lens,89,18.0,5.9,OP015,2025-08-25,97,1.2,7.729743565376049,Yes,Aborted,REG-2026-UAV-1684,,0,0.3,2.0841959577582037
D1685,Infrastructure Inspection,Medium,ViewMax 500,Inspecta X,4,8.0,5.2,Camera,Zoom lens camera,105,40.0,13.0,OP008,2025-04-02,63,2.0,7.173228165798054,Yes,Aborted,REG-2026-UAV-1685,,0,0.65,2.884863046471144
D1686,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.3,Camera,ND filter,82,17.0,5.5,OP013,2025-06-14,97,1.1,8.492049071157734,Yes,Landed Unexpectedly,REG-2026-UAV-1686,,0,0.3,2.2797945641035398
D1687,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,8.601274957047067,Sensor,Temperature,107,42.0,12.8,OP003,2026-02-15,66,2.4,5.3,Yes,Landed Unexpectedly,REG-2026-UAV-1687,,1,1.0751593696308834,2.849276389776009
D1688,Bridge Inspection,Medium,ViewMax 500,Inspecta X,4,8.0,4.5,Camera,High-definition camera,90,62.63399685694676,12.0,OP011,2025-03-18,34,2.2,5.8,Yes,Aborted,REG-2026-UAV-1688,Routine bridge structure assessment,0,0.5625,2.8812186971204614
D1689,Package Delivery,Small,SwiftWing,DeliveryNow,4,2.0,1.2,Package,Clothing,72,58.72065842408266,6.3,OP001,2025-06-09,32,1.4,2.8,No,Aborted,REG-2026-UAV-1689,,0,0.6,2.1439359176358397
D1690,Surveillance,Medium,Watcher Pro,SecureTech,4,7.0,4.1,Sensor,Noise detection sensor,110,54.43124326921533,10.0,OP011,2025-04-05,30,2.3,4.5,No,Aborted,REG-2026-UAV-1690,,0,0.5857142857142856,2.465776768453267
D1691,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,17.5,Liquid Tank,Insecticide,33,31.0,10.2,OP004,2025-12-16,45,3.1,11.530979405018954,No,Aborted,REG-2026-UAV-1691,,0,0.875,3.1861951286060597
D1692,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.3,Camera,Action camera,82,40.77788999793394,5.5,OP001,2025-05-25,17,1.1,2.1,No,Landed Unexpectedly,REG-2026-UAV-1692,,0,0.3,1.9952121807367116
D1693,Package Delivery,Small,SwiftWing,DeliveryNow,4,2.0,1.4,Package,Medicine,73,18.0,5.1,OP014,2025-05-11,93,1.4,6.372203041895211,Yes,Aborted,REG-2026-UAV-1693,,0,0.7,2.1600956524065613
D1694,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,5.5,Camera,High-res,103,39.0,13.8,OP008,2026-01-18,65,2.4,6.013359969435215,Yes,Aborted,REG-2026-UAV-1694,,0,0.6875,2.777181373714349
D1695,Package Delivery,Medium,FlyHigh 300,AeroCorp,4,5.0,2.1,Package,Clothing items,68,61.39343147264466,7.0,OP005,2025-05-01,20,1.8,3.2,No,Aborted,REG-2026-UAV-1695,,0,0.42000000000000004,2.2244002002146632
D1696,Infrastructure Inspection,Medium,ViewMax 500,Inspecta X,4,8.0,5.3,Sensor,Magnetic particle inspection sensor,111,43.0,13.5,OP001,2025-04-30,69,2.1,11.6852056262147,No,Landed Unexpectedly,REG-2026-UAV-1696,,0,0.6625,3.055994445912522
D1697,Search and Rescue,Large,Guardian SR,RescueFly,8,12.0,5.0,"Camera, Beacon","Thermal camera, emergency locator beacon",150,50.0,18.0,OP014,2025-03-26,62,2.8,8.250086685205478,Yes,Aborted,REG-2026-UAV-1697,Searching for missing person in forested area,0,0.4166666666666667,3.0160641048558996
D1698,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,23.563273765725263,Liquid Tank,Insecticide,33,31.0,10.2,OP008,2026-09-30,45,3.1,7.4,Yes,Landed Unexpectedly,REG-2026-UAV-1698,,1,1.1781636882862632,3.310359103738423
D1699,Pipeline Inspection,Large,PipePatrol,SkyView Inc.,6,14.0,6.5,Sensor,Ultrasonic leak detector,35,59.07888228147223,20.0,OP009,2025-04-26,17,2.2,6.5,Yes,Landed Unexpectedly,REG-2026-UAV-1699,,0,0.4642857142857143,3.5003720307029544
D1700,Package Delivery,Small,SwiftWing,DeliveryNow,4,2.0,2.4796243665304214,Package,Small package,73,16.0,6.5,OP010,2025-11-16,90,1.4,2.9,No,Aborted,REG-2026-UAV-1700,,1,1.2398121832652107,1.8235432909734581
D1701,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,18.8,Liquid Tank,Insecticide,29,32.0,9.2,OP002,2025-11-22,40,3.4,6.814671014854511,Yes,Landed Unexpectedly,REG-2026-UAV-1701,,0,0.9400000000000001,3.098431594357147
D1702,Traffic Monitoring,Medium,TrafficEye,SecureTech,4,6.0,2.9,Camera,Vehicle speed detection camera,82,62.471184704506186,11.0,OP009,2025-05-27,27,1.8,4.0,No,Aborted,REG-2026-UAV-1702,,0,0.48333333333333334,2.3731973300634825
D1703,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,4.6,Sensor,Vibration,107,40.0,12.5,OP008,2026-01-22,68,2.2,11.871133620691758,No,Aborted,REG-2026-UAV-1703,,0,0.575,3.036884543321053
D1704,Package Delivery,Medium,FlyHigh 300,AeroCorp,4,5.0,2.4,Package,Clothing items,69,51.17638859516063,7.1,OP007,2025-05-01,16,1.9,3.4,No,Aborted,REG-2026-UAV-1704,,0,0.48,2.2647856028681628
D1705,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,10.12912721904534,Sensor,Vibration,107,40.0,12.5,OP003,2025-07-06,68,2.2,5.3,Yes,Landed Unexpectedly,REG-2026-UAV-1705,,1,1.2661409023806676,2.8726232469224686
D1706,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,22.902002744852048,Liquid Tank,Herbicide,33,31.0,10.2,OP002,2025-06-23,45,3.1,7.4,Yes,Landed Unexpectedly,REG-2026-UAV-1706,,1,1.1451001372426024,3.236515197625589
D1707,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,18.5,Liquid Tank,Herbicide,29,51.976751577583784,9.9,OP007,2025-07-29,28,3.2,7.5,Yes,Landed Unexpectedly,REG-2026-UAV-1707,,0,0.925,3.21809105881772
D1708,Power Line Inspection,Medium,VoltGuard,SkyView Inc.,6,9.0,5.1,Camera,UV inspection camera,102,59.0,16.0,OP015,2025-05-21,55,2.7,9.607220207896237,No,Aborted,REG-2026-UAV-1708,,0,0.5666666666666667,3.013620716742603
D1709,Pipeline Inspection,Large,PipePatrol,SkyView Inc.,6,14.0,18.081851937473793,"Camera, Sensor","Infrared camera, gas leak detector",40,58.0,18.0,OP005,2025-03-09,73,2.3,6.8,Yes,Landed Unexpectedly,REG-2026-UAV-1709,Inspecting oil and gas pipelines,1,1.2915608526766995,3.2675043999625193
D1710,Package Delivery,Small,SwiftWing,DeliveryNow,4,2.0,1.2,Package,Birthday gift,62,17.0,4.5,OP006,2025-04-11,93,1.5,8.476909142157165,Yes,Landed Unexpectedly,REG-2026-UAV-1710,,0,0.6,2.4591341324569416
D1711,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.6,Camera,Standard,86,58.8490475899196,5.8,OP004,2025-09-14,17,1.1,2.1,No,Landed Unexpectedly,REG-2026-UAV-1711,,0,0.6,2.055623289234365
D1712,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,5.1,Camera,Thermal,102,41.0,13.5,OP002,2025-06-08,67,2.1,6.063022944601591,Yes,Aborted,REG-2026-UAV-1712,,0,0.6375,2.742340406238812
D1713,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,24.633354960351618,Liquid Tank,Insecticide,30,32.0,10.8,OP009,2025-10-29,42,3.3,7.6,Yes,Aborted,REG-2026-UAV-1713,,1,1.2316677480175808,3.3713413128301832
D1714,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.4,Camera,Zoom lens,84,19.0,5.2,OP003,2025-12-23,95,1.2,8.902881327005964,Yes,Aborted,REG-2026-UAV-1714,,0,0.4,2.2325098227065787
D1715,Package Delivery,Medium,FlyHigh 300,AeroCorp,4,5.0,2.2,Package,Documents,69,51.24605519931398,7.9,OP012,2026-02-08,29,1.8,3.4,No,Landed Unexpectedly,REG-2026-UAV-1715,,0,0.44000000000000006,2.1745266007204624
D1716,Product Photography,Small,StudioShot,PhotoFly,4,1.0,1.0800618066279188,Camera,High-resolution camera for product showcasing,50,15.0,3.0,OP014,2025-03-05,98,0.8,1.9,No,Landed Unexpectedly,REG-2026-UAV-1716,Taking aerial product shots for advertising,1,1.0800618066279188,1.4520451572631483
D1717,Package Delivery,Medium,FlyHigh 300,AeroCorp,4,5.0,2.1,Package,Small appliances,65,21.0,6.8,OP007,2025-04-18,89,1.7,6.9216052431362005,Yes,Landed Unexpectedly,REG-2026-UAV-1717,,0,0.42000000000000004,2.2520252631454656
D1718,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,4.7,Sensor,Gas,106,39.0,12.8,OP014,2026-02-07,67,2.2,7.985097729717849,Yes,Aborted,REG-2026-UAV-1718,,0,0.5875,2.889765364822508
D1719,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.6,Camera,Standard lens,85,20.0,5.7,OP008,2025-11-09,94,1.1,11.622674040435161,No,Landed Unexpectedly,REG-2026-UAV-1719,,0,0.6,2.499382886678341
D1720,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,22.0,Liquid Tank,Water for irrigation testing,30,47.497977787674614,9.0,OP002,2025-05-03,23,3.3,7.5,Yes,Aborted,REG-2026-UAV-1720,"Overweight, aborted takeoff",1,1.1,3.3884922348624515
D1721,Emergency Response,Large,FirstResponder,RescueFly,8,13.0,6.2,First Aid Kit,Basic medical supplies,138,47.0,12.0,OP014,2025-05-30,58,2.8,7.740714179891767,No,Landed Unexpectedly,REG-2026-UAV-1721,,0,0.47692307692307695,2.4828743731327907
D1722,Bridge Inspection,Medium,ViewMax 500,Inspecta X,4,8.0,4.5,Camera,High-definition camera,90,38.0,12.0,OP006,2025-03-18,60,2.2,8.982923560369136,Yes,Landed Unexpectedly,REG-2026-UAV-1722,Routine bridge structure assessment,0,0.5625,3.048866843482019
D1723,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.8,Camera,Zoom lens,87,21.0,6.8,OP011,2025-04-29,92,1.5,10.466107850536922,No,Aborted,REG-2026-UAV-1723,,0,0.8,2.4895794217653466
D1724,Construction Site Survey,Medium,SiteScan,GeoSurv,6,11.0,7.5,"Camera, GPS","High-resolution camera, GPS for site mapping",55,30.0,8.0,OP008,2025-03-12,81,1.4,6.6486556283505,Yes,Aborted,REG-2026-UAV-1724,Surveying progress on a construction project,0,0.6818181818181818,2.4135066577612516
D1725,Package Delivery,Small,SwiftWing,DeliveryNow,4,2.0,1.4,Package,Gift,70,19.0,6.1,OP007,2026-01-03,94,1.5,6.838285594683383,Yes,Aborted,REG-2026-UAV-1725,,0,0.7,2.3988427690413388
D1726,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,5.4,Camera,Zoom,106,42.0,13.9,OP011,2025-11-07,62,2.5,6.121345933542692,Yes,Aborted,REG-2026-UAV-1726,,0,0.675,2.8706922980061007
D1727,Surveying,Medium,MapMaker Z,GeoSurv,6,10.0,7.3,GPS,High-precision GPS module,60,61.392402345938486,8.0,OP003,2025-04-06,28,1.4,3.2,No,Aborted,REG-2026-UAV-1727,,0,0.73,2.2314913969842807
D1728,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,5.2,Camera,Infrared,106,38.0,13.1,OP001,2025-06-24,63,2.2,7.818204546433211,No,Aborted,REG-2026-UAV-1728,,0,0.65,2.6745163554002773
